	a	A	=	l	L	^	i	I	+	n	N	>	s	S	~	b	B	|	y	Y	@	[	:
a	2.81005848456	-0.431151740368	-1.28467794783	-1.4952356789	-0.987429693841	0.0616962296164	-0.357766938588	0.646162508431	0.79222479884	-0.441007546781	0.302314064707	0.870210615636	0.00957915654558	-0.572214035613	-2.84506132479	-0.443675700105	0.0955432808407	-0.0640355745854	-0.341820572968	0.119225197684	-0.344736812406	-0.38790956963	-0.965799837687
A	-0.431151740368	1.35298420491	-1.00579901621	-2.10658807994	-1.63247070793	-0.926573188405	-1.28799384265	-0.623068861351	-0.265075082593	-1.27301744933	-1.11572531375	0.119441686461	-0.792808140967	-1.34899346023	-3.27119934492	-1.23098428252	-0.44971551158	-0.246103060035	-1.02413028967	-1.00803755732	-0.530638315192	-0.727817883079	-1.96590310007
=	-1.28467794783	-1.00579901621	2.4107038526	-2.24093661885	-1.76036709279	-1.08390195271	-1.54253696862	-1.03512707689	-1.30322378162	-1.61264737217	-2.05438967549	-0.873428263165	-1.07138828577	-1.30250039798	-1.29776878587	-1.33627232234	-1.26961222948	-1.25911216519	-1.05045069666	-0.984193117126	-0.267903537021	-0.428204060292	-2.45758651714
l	-1.4952356789	-2.10658807994	-2.24093661885	2.87104586365	-0.180856035201	0.0755619038815	-1.15393436312	-0.358960551937	-1.17742565649	-1.11894472861	-1.06805035987	0.148060663952	-1.40584248679	-2.03061525537	-3.83120158515	0.134307545032	-0.660203927284	-1.97838700684	-0.154656482885	-0.316888088796	-1.08589899198	-1.05535831767	-2.47667028056
L	-0.987429693841	-1.63247070793	-1.76036709279	-0.180856035201	4.65217263163	1.7938155436	-0.813512025183	-0.544780020193	0.335966018966	-0.932466657944	-0.857871702358	-0.15126351556	-0.843237973495	-1.35102054945	-3.28381880818	0.182779826244	0.154401044226	0.168537197692	0.734841440427	1.45381542546	1.44695521879	-0.924930672942	-1.50414735569
^	0.0616962296164	-0.926573188405	-1.08390195271	0.0755619038815	1.7938155436	7.14103292667	-0.129934634645	0.57717971438	1.72453933956	0.522161388509	1.33614689677	0.812919020083	-0.770637127451	-2.13171817514	-4.54260113358	-0.401583281149	0.251783471828	1.08693856099	0.0694900860811	0.836722964299	1.4697800841	0.106908971912	-0.342462524134
i	-0.357766938588	-1.28799384265	-1.54253696862	-1.15393436312	-0.813512025183	-0.129934634645	5.07392721254	2.43315416692	1.75497669406	-1.04712339689	-1.45453111046	-1.13458562345	-0.691119254736	-1.17206437287	-3.09206126866	1.00949203165	0.912899776507	0.452484328942	-0.20190571437	0.433741876195	0.574566990923	0.831971829925	-0.998379415254
I	0.646162508431	-0.623068861351	-1.03512707689	-0.358960551937	-0.544780020193	0.57717971438	2.43315416692	6.34723113109	2.83454554469	-0.960989174093	0.0415578596072	-1.09769419509	-0.216268183792	-1.36421949646	-3.47425181136	1.47610587492	1.75338062496	1.70140837334	-0.730833572595	0.220338776562	0.386414736516	0.789149743535	-0.496964114502
+	0.79222479884	-0.265075082593	-1.30322378162	-1.17742565649	0.335966018966	1.72453933956	1.75497669406	2.83454554469	6.68216442322	-0.615564188144	0.377963944398	-0.0585613470855	0.387917234791	-1.01313803585	-3.43792495055	0.562792230746	1.71082354603	2.56379991228	0.101975826986	1.61512062165	1.90305216684	0.245809046942	0.622847721016
n	-0.441007546781	-1.27301744933	-1.61264737217	-1.11894472861	-0.932466657944	0.522161388509	-1.04712339689	-0.960989174093	-0.615564188144	5.00158598096	2.6267860938	1.40352856552	-0.905661803156	-1.53248087434	-3.417177221	-0.189951880201	-1.32109042624	-0.399551795877	1.10500626258	1.21755541396	-0.97681754564	0.253135339763	-1.14841920823
